LINKNO,subw_4,subw_5,subw_6,subw_7,Subw_8
58046,273,115,21,7,1
57374,384,114,19,5,1
57150,163,62,22,5,1
56926,279,106,21,7,1
56478,421,62,22,5,1
56030,395,62,22,5,1
55806,492,59,18,5,1
55358,279,106,21,7,1
55134,279,106,21,7,1
54910,395,62,22,5,1
54686,484,115,21,7,1
54462,498,87,10,5,1
54238,395,62,22,5,1
54014,498,87,10,5,1
53790,138,53,19,5,1
53566,484,115,21,7,1
53342,518,99,21,7,1
53118,395,62,22,5,1
52894,143,54,19,5,1
52670,384,114,19,5,1
52446,384,114,19,5,1
52222,498,87,10,5,1
51998,484,115,21,7,1
51774,395,62,22,5,1
51550,277,87,10,5,1
50654,395,62,22,5,1
50430,143,54,19,5,1
50206,492,59,18,5,1
49982,279,106,21,7,1
49758,492,59,18,5,1
49534,484,115,21,7,1
49310,138,53,19,5,1
49086,395,62,22,5,1
48862,395,62,22,5,1
48638,277,87,10,5,1
48414,484,115,21,7,1
48190,384,114,19,5,1
47966,273,115,21,7,1
47742,562,99,21,7,1
47518,277,87,10,5,1
47070,279,106,21,7,1
46622,271,114,19,5,1
46398,395,62,22,5,1
46174,518,99,21,7,1
45950,138,53,19,5,1
45726,157,62,22,5,1
45502,565,106,21,7,1
45278,384,114,19,5,1
45054,157,62,22,5,1
44830,311,99,21,7,1
44606,279,106,21,7,1
44382,143,54,19,5,1
44158,157,62,22,5,1
43934,395,62,22,5,1
43710,273,115,21,7,1
43038,271,114,19,5,1
42814,498,87,10,5,1
42590,395,62,22,5,1
42366,562,99,21,7,1
42142,279,106,21,7,1
41918,498,87,10,5,1
41694,157,62,22,5,1
41470,279,106,21,7,1
41246,484,115,21,7,1
41022,484,115,21,7,1
40798,518,99,21,7,1
40574,395,62,22,5,1
40350,562,99,21,7,1
40126,277,87,10,5,1
39902,384,114,19,5,1
39678,311,99,21,7,1
39454,498,87,10,5,1
39230,279,106,21,7,1
39006,277,87,10,5,1
38782,395,62,22,5,1
38558,277,87,10,5,1
38334,157,62,22,5,1
38110,484,115,21,7,1
37886,277,87,10,5,1
37662,498,87,10,5,1
37438,271,114,19,5,1
37214,384,114,19,5,1
36990,565,106,21,7,1
36766,518,99,21,7,1
36542,421,62,22,5,1
36318,498,87,10,5,1
36094,395,62,22,5,1
35870,277,87,10,5,1
35646,311,99,21,7,1
35422,384,114,19,5,1
35198,484,115,21,7,1
34974,484,115,21,7,1
34750,384,114,19,5,1
34526,279,106,21,7,1
34302,395,62,22,5,1
34078,273,115,21,7,1
33854,271,114,19,5,1
33630,384,114,19,5,1
33406,311,99,21,7,1
33182,157,62,22,5,1
32958,518,99,21,7,1
32734,157,62,22,5,1
32510,157,62,22,5,1
32286,518,99,21,7,1
32062,279,106,21,7,1
31838,384,114,19,5,1
31614,384,114,19,5,1
31390,384,114,19,5,1
31166,395,62,22,5,1
30942,311,99,21,7,1
30718,518,99,21,7,1
30494,395,62,22,5,1
30270,421,62,22,5,1
30046,521,106,21,7,1
29822,157,62,22,5,1
29598,279,106,21,7,1
29374,279,106,21,7,1
29150,384,114,19,5,1
28926,277,87,10,5,1
28702,498,87,10,5,1
28478,484,115,21,7,1
28254,395,62,22,5,1
28030,395,62,22,5,1
27806,395,62,22,5,1
27582,277,87,10,5,1
27358,562,99,21,7,1
27134,562,99,21,7,1
26910,384,114,19,5,1
26686,521,106,21,7,1
26462,279,106,21,7,1
26238,384,114,19,5,1
26014,157,62,22,5,1
25790,395,62,22,5,1
25566,498,87,10,5,1
25342,277,87,10,5,1
25118,277,87,10,5,1
24894,157,62,22,5,1
24670,271,114,19,5,1
24446,143,54,19,5,1
24222,395,62,22,5,1
23998,395,62,22,5,1
23774,484,115,21,7,1
23550,279,106,21,7,1
23326,279,106,21,7,1
23102,273,115,21,7,1
22878,518,99,21,7,1
22654,384,114,19,5,1
22430,421,62,22,5,1
22206,498,87,10,5,1
21982,521,106,21,7,1
21758,498,87,10,5,1
21534,384,114,19,5,1
21310,384,114,19,5,1
21086,271,114,19,5,1
20862,157,62,22,5,1
20638,521,106,21,7,1
20414,384,114,19,5,1
20190,279,106,21,7,1
19966,518,99,21,7,1
19742,498,87,10,5,1
19518,157,62,22,5,1
19294,565,106,21,7,1
19070,311,99,21,7,1
18846,311,99,21,7,1
18622,498,87,10,5,1
18398,484,115,21,7,1
18174,518,99,21,7,1
17950,277,87,10,5,1
17726,157,62,22,5,1
17502,384,114,19,5,1
17278,384,114,19,5,1
17054,157,62,22,5,1
16830,421,62,22,5,1
16606,143,54,19,5,1
16382,157,62,22,5,1
16158,421,62,22,5,1
15934,279,106,21,7,1
15710,143,54,19,5,1
15486,421,62,22,5,1
15262,273,115,21,7,1
15038,277,87,10,5,1
14814,157,62,22,5,1
14590,395,62,22,5,1
14366,384,114,19,5,1
13918,562,99,21,7,1
13694,271,114,19,5,1
13470,421,62,22,5,1
13246,484,115,21,7,1
13022,518,99,21,7,1
12798,157,62,22,5,1
12574,384,114,19,5,1
12126,157,62,22,5,1
11902,157,62,22,5,1
11678,163,62,22,5,1
11454,279,106,21,7,1
11230,143,54,19,5,1
11006,498,87,10,5,1
10558,498,87,10,5,1
10334,384,114,19,5,1
10110,421,62,22,5,1
9886,421,62,22,5,1
9438,521,106,21,7,1
9214,157,62,22,5,1
8990,521,106,21,7,1
8766,277,87,10,5,1
8542,395,62,22,5,1
7870,498,87,10,5,1
7422,163,62,22,5,1
6526,271,114,19,5,1
6078,395,62,22,5,1
5854,384,114,19,5,1
5630,157,62,22,5,1
5406,384,114,19,5,1
5182,163,62,22,5,1
4958,143,54,19,5,1
4734,484,115,21,7,1
4510,498,87,10,5,1
4062,384,114,19,5,1
3838,143,54,19,5,1
3614,163,62,22,5,1
3390,163,62,22,5,1
3166,562,99,21,7,1
2942,518,99,21,7,1
2718,518,99,21,7,1
2494,384,114,19,5,1
2046,279,106,21,7,1
1822,498,87,10,5,1
1598,157,62,22,5,1
1150,518,99,21,7,1
926,562,99,21,7,1
254,279,106,21,7,1
30,484,115,21,7,1
113599,138,53,19,5,1
113375,138,53,19,5,1
112926,143,54,19,5,1
113151,271,114,19,5,1
111358,271,114,19,5,1
112703,157,62,22,5,1
112479,157,62,22,5,1
112255,157,62,22,5,1
112031,157,62,22,5,1
111807,157,62,22,5,1
111583,157,62,22,5,1
111359,157,62,22,5,1
109566,157,62,22,5,1
110911,277,87,10,5,1
110687,277,87,10,5,1
110463,277,87,10,5,1
110015,277,87,10,5,1
109791,279,106,21,7,1
109567,279,106,21,7,1
109343,279,106,21,7,1
109119,279,106,21,7,1
108895,279,106,21,7,1
108671,277,87,10,5,1
108447,279,106,21,7,1
108223,277,87,10,5,1
107999,279,106,21,7,1
106654,277,87,10,5,1
106206,279,106,21,7,1
107551,537,43,10,5,1
107327,537,43,10,5,1
116512,537,43,10,5,1
106879,269,99,21,7,1
106655,269,99,21,7,1
106431,269,99,21,7,1
106207,269,99,21,7,1
105983,311,99,21,7,1
105759,311,99,21,7,1
105535,311,99,21,7,1
105311,311,99,21,7,1
105087,311,99,21,7,1
104863,311,99,21,7,1
104639,311,99,21,7,1
104415,311,99,21,7,1
104191,311,99,21,7,1
103967,311,99,21,7,1
103743,311,99,21,7,1
102398,311,99,21,7,1
103295,552,99,21,7,1
103071,311,99,21,7,1
102847,552,99,21,7,1
102623,552,99,21,7,1
102175,552,99,21,7,1
101951,311,99,21,7,1
101727,311,99,21,7,1
101503,311,99,21,7,1
101279,311,99,21,7,1
101055,562,99,21,7,1
100831,552,99,21,7,1
100607,537,43,10,5,1
113152,552,99,21,7,1
112704,311,99,21,7,1
109344,537,43,10,5,1
96574,562,99,21,7,1
103296,552,99,21,7,1
99935,484,115,21,7,1
99711,484,115,21,7,1
99039,395,62,22,5,1
98815,395,62,22,5,1
98591,395,62,22,5,1
98367,384,114,19,5,1
98143,277,87,10,5,1
97919,379,115,21,7,1
97695,384,114,19,5,1
97471,484,115,21,7,1
97247,484,115,21,7,1
97023,395,62,22,5,1
96799,484,115,21,7,1
96127,379,115,21,7,1
95903,484,115,21,7,1
95679,384,114,19,5,1
86496,537,43,10,5,1
85152,379,115,21,7,1
84254,277,87,10,5,1
83134,518,99,21,7,1
83806,484,115,21,7,1
85374,395,62,22,5,1
78206,384,114,19,5,1
78654,277,87,10,5,1
4287,395,62,22,5,1
95007,497,120,10,5,1
94783,497,120,10,5,1
94559,497,120,10,5,1
94335,497,120,10,5,1
93887,497,120,10,5,1
93663,273,115,21,7,1
93439,273,115,21,7,1
93215,537,43,10,5,1
92991,497,120,10,5,1
92767,537,43,10,5,1
92543,273,115,21,7,1
92319,497,120,10,5,1
92095,273,115,21,7,1
91871,273,115,21,7,1
91423,537,43,10,5,1
90975,484,115,21,7,1
90751,273,115,21,7,1
90303,484,115,21,7,1
90079,497,120,10,5,1
89855,273,115,21,7,1
89631,498,87,10,5,1
89407,498,87,10,5,1
88959,565,106,21,7,1
88735,498,87,10,5,1
88511,537,43,10,5,1
88287,311,99,21,7,1
88063,492,59,18,5,1
87839,492,59,18,5,1
87615,273,115,21,7,1
87391,269,99,21,7,1
87167,311,99,21,7,1
86943,311,99,21,7,1
86719,492,59,18,5,1
86495,273,115,21,7,1
86271,552,99,21,7,1
86047,498,87,10,5,1
85823,269,99,21,7,1
85599,484,115,21,7,1
85375,537,43,10,5,1
85151,484,115,21,7,1
84927,273,115,21,7,1
84479,492,59,18,5,1
84255,498,87,10,5,1
84031,552,99,21,7,1
83807,537,43,10,5,1
83583,565,106,21,7,1
83359,497,120,10,5,1
13696,552,99,21,7,1
10560,311,99,21,7,1
5184,269,99,21,7,1
2048,537,43,10,5,1
82912,311,99,21,7,1
83808,552,99,21,7,1
76414,273,115,21,7,1
73950,498,87,10,5,1
72830,311,99,21,7,1
72158,565,106,21,7,1
46846,497,120,10,5,1
70814,484,115,21,7,1
69694,395,62,22,5,1
66558,395,62,22,5,1
43486,497,120,10,5,1
43262,537,43,10,5,1
63870,138,53,19,5,1
58942,562,99,21,7,1
62078,492,59,18,5,1
47294,498,87,10,5,1
57822,484,115,21,7,1
51326,395,62,22,5,1
50878,384,114,19,5,1
51102,498,87,10,5,1
55582,157,62,22,5,1
57598,484,115,21,7,1
56254,273,115,21,7,1
83135,497,120,10,5,1
82911,497,120,10,5,1
82687,497,120,10,5,1
82239,303,59,18,5,1
82015,279,106,21,7,1
81791,497,120,10,5,1
81567,279,106,21,7,1
81119,498,87,10,5,1
80895,303,59,18,5,1
80671,484,115,21,7,1
80447,497,120,10,5,1
80223,497,120,10,5,1
79999,382,120,10,5,1
79551,497,120,10,5,1
79327,442,109,10,5,1
79103,277,87,10,5,1
78655,498,87,10,5,1
78431,382,120,10,5,1
78207,279,106,21,7,1
77983,303,59,18,5,1
77759,279,106,21,7,1
77535,497,120,10,5,1
77311,279,106,21,7,1
77087,213,87,10,5,1
76863,498,87,10,5,1
76639,213,87,10,5,1
76415,311,99,21,7,1
75743,484,115,21,7,1
75519,484,115,21,7,1
75071,379,115,21,7,1
74847,213,87,10,5,1
74623,384,114,19,5,1
74399,565,106,21,7,1
74175,492,59,18,5,1
73951,565,106,21,7,1
73727,442,109,10,5,1
73503,279,106,21,7,1
73279,442,109,10,5,1
72831,537,43,10,5,1
72607,442,109,10,5,1
72159,498,87,10,5,1
71935,303,59,18,5,1
71487,498,87,10,5,1
71263,379,115,21,7,1
71039,273,115,21,7,1
70815,484,115,21,7,1
70591,213,87,10,5,1
70367,395,62,22,5,1
70143,537,43,10,5,1
69919,492,59,18,5,1
69695,484,115,21,7,1
69471,379,115,21,7,1
69247,497,120,10,5,1
69023,303,59,18,5,1
68351,157,62,22,5,1
68127,498,87,10,5,1
67903,498,87,10,5,1
67679,277,87,10,5,1
67455,277,87,10,5,1
67231,537,43,10,5,1
67007,395,62,22,5,1
66783,552,99,21,7,1
66559,395,62,22,5,1
66335,484,115,21,7,1
66111,497,120,10,5,1
65887,269,99,21,7,1
65663,497,120,10,5,1
65439,484,115,21,7,1
65215,157,62,22,5,1
64991,303,59,18,5,1
64767,277,87,10,5,1
64543,277,87,10,5,1
64319,484,115,21,7,1
64095,213,87,10,5,1
63871,484,115,21,7,1
63647,269,99,21,7,1
63423,552,99,21,7,1
63199,492,59,18,5,1
62975,277,87,10,5,1
62751,311,99,21,7,1
62527,497,120,10,5,1
62303,213,87,10,5,1
62079,395,62,22,5,1
61631,492,59,18,5,1
61407,484,115,21,7,1
60735,498,87,10,5,1
60511,537,43,10,5,1
60063,537,43,10,5,1
58943,497,120,10,5,1
58719,213,87,10,5,1
58495,379,115,21,7,1
58047,484,115,21,7,1
57823,279,106,21,7,1
57599,311,99,21,7,1
56927,497,120,10,5,1
56479,269,99,21,7,1
56255,484,115,21,7,1
56031,552,99,21,7,1
55807,303,59,18,5,1
55359,537,43,10,5,1
55135,379,115,21,7,1
54687,311,99,21,7,1
54015,311,99,21,7,1
53343,442,109,10,5,1
53119,311,99,21,7,1
52895,492,59,18,5,1
52671,311,99,21,7,1
52447,442,109,10,5,1
52223,311,99,21,7,1
51551,279,106,21,7,1
51327,492,59,18,5,1
50879,497,120,10,5,1
50655,382,120,10,5,1
50431,484,115,21,7,1
49759,303,59,18,5,1
49535,213,87,10,5,1
49311,273,115,21,7,1
49087,382,120,10,5,1
48863,277,87,10,5,1
48639,537,43,10,5,1
48415,379,115,21,7,1
48191,484,115,21,7,1
47743,498,87,10,5,1
47295,277,87,10,5,1
47071,279,106,21,7,1
46623,442,109,10,5,1
46399,303,59,18,5,1
46175,277,87,10,5,1
45951,498,87,10,5,1
45727,157,62,22,5,1
45503,484,115,21,7,1
45279,311,99,21,7,1
45055,213,87,10,5,1
44831,157,62,22,5,1
44607,498,87,10,5,1
44383,537,43,10,5,1
44159,277,87,10,5,1
43935,382,120,10,5,1
43487,484,115,21,7,1
43263,311,99,21,7,1
43039,552,99,21,7,1
42815,277,87,10,5,1
42591,442,109,10,5,1
42367,273,115,21,7,1
42143,269,99,21,7,1
41919,497,120,10,5,1
41695,492,59,18,5,1
41471,279,106,21,7,1
41023,379,115,21,7,1
40799,213,87,10,5,1
40575,442,109,10,5,1
40127,384,114,19,5,1
39903,379,115,21,7,1
39455,484,115,21,7,1
39231,552,99,21,7,1
39007,311,99,21,7,1
38783,537,43,10,5,1
38559,382,120,10,5,1
38335,213,87,10,5,1
38111,273,115,21,7,1
37887,498,87,10,5,1
37663,492,59,18,5,1
37439,279,106,21,7,1
37215,279,106,21,7,1
36991,492,59,18,5,1
36543,311,99,21,7,1
36319,279,106,21,7,1
36095,442,109,10,5,1
35871,213,87,10,5,1
35647,537,43,10,5,1
35423,484,115,21,7,1
35199,537,43,10,5,1
34975,303,59,18,5,1
34751,379,115,21,7,1
34527,395,62,22,5,1
34303,537,43,10,5,1
34079,484,115,21,7,1
33855,395,62,22,5,1
33631,565,106,21,7,1
33407,537,43,10,5,1
33183,157,62,22,5,1
32959,497,120,10,5,1
32511,157,62,22,5,1
32287,484,115,21,7,1
32063,492,59,18,5,1
31839,384,114,19,5,1
31615,552,99,21,7,1
31391,277,87,10,5,1
31167,395,62,22,5,1
30943,311,99,21,7,1
30719,552,99,21,7,1
30495,277,87,10,5,1
30271,213,87,10,5,1
30047,497,120,10,5,1
29823,484,115,21,7,1
29599,273,115,21,7,1
29375,379,115,21,7,1
29151,552,99,21,7,1
28927,273,115,21,7,1
28703,157,62,22,5,1
28479,311,99,21,7,1
28255,279,106,21,7,1
28031,273,115,21,7,1
27807,277,87,10,5,1
27583,157,62,22,5,1
27359,497,120,10,5,1
27135,395,62,22,5,1
26911,379,115,21,7,1
26687,537,43,10,5,1
26463,498,87,10,5,1
26239,269,99,21,7,1
26015,537,43,10,5,1
25791,379,115,21,7,1
25567,565,106,21,7,1
25343,498,87,10,5,1
25119,497,120,10,5,1
24895,213,87,10,5,1
24671,395,62,22,5,1
24447,565,106,21,7,1
24223,395,62,22,5,1
23999,273,115,21,7,1
23775,497,120,10,5,1
23551,157,62,22,5,1
23327,492,59,18,5,1
23103,497,120,10,5,1
22879,395,62,22,5,1
22655,311,99,21,7,1
22431,384,114,19,5,1
22207,213,87,10,5,1
21983,497,120,10,5,1
21759,279,106,21,7,1
21535,498,87,10,5,1
21311,277,87,10,5,1
21087,311,99,21,7,1
20863,497,120,10,5,1
20639,379,115,21,7,1
20415,492,59,18,5,1
20191,484,115,21,7,1
19967,498,87,10,5,1
19743,279,106,21,7,1
19519,395,62,22,5,1
19295,498,87,10,5,1
19071,395,62,22,5,1
18847,497,120,10,5,1
18623,384,114,19,5,1
18399,303,59,18,5,1
18175,484,115,21,7,1
17951,484,115,21,7,1
17727,213,87,10,5,1
17503,484,115,21,7,1
17279,273,115,21,7,1
17055,157,62,22,5,1
16831,497,120,10,5,1
16607,395,62,22,5,1
16383,498,87,10,5,1
16159,497,120,10,5,1
15935,311,99,21,7,1
15711,537,43,10,5,1
15263,269,99,21,7,1
15039,384,114,19,5,1
14815,518,99,21,7,1
14591,303,59,18,5,1
14367,552,99,21,7,1
14143,277,87,10,5,1
13919,311,99,21,7,1
13695,279,106,21,7,1
13471,492,59,18,5,1
13247,277,87,10,5,1
13023,537,43,10,5,1
12799,279,106,21,7,1
12575,311,99,21,7,1
12351,279,106,21,7,1
12127,138,53,19,5,1
11679,484,115,21,7,1
11455,565,106,21,7,1
11231,273,115,21,7,1
11007,303,59,18,5,1
10783,157,62,22,5,1
10559,395,62,22,5,1
10335,518,99,21,7,1
10111,303,59,18,5,1
9887,279,106,21,7,1
9439,497,120,10,5,1
8991,497,120,10,5,1
8767,279,106,21,7,1
8543,311,99,21,7,1
8319,552,99,21,7,1
8095,552,99,21,7,1
7871,484,115,21,7,1
7423,277,87,10,5,1
7199,384,114,19,5,1
6975,271,114,19,5,1
6751,395,62,22,5,1
6303,269,99,21,7,1
6079,518,99,21,7,1
5631,269,99,21,7,1
5407,498,87,10,5,1
5183,565,106,21,7,1
4959,537,43,10,5,1
4735,273,115,21,7,1
4511,395,62,22,5,1
4063,484,115,21,7,1
3839,273,115,21,7,1
3391,537,43,10,5,1
3167,311,99,21,7,1
2943,269,99,21,7,1
2719,492,59,18,5,1
2271,497,120,10,5,1
1823,497,120,10,5,1
1151,497,120,10,5,1
927,279,106,21,7,1
703,498,87,10,5,1
479,492,59,18,5,1
255,537,43,10,5,1
31,497,120,10,5,1
122336,108,43,10,5,1
122112,108,43,10,5,1
121888,108,43,10,5,1
113823,138,53,19,5,1
112927,157,62,22,5,1
121440,277,87,10,5,1
120992,256,106,21,7,1
120768,277,87,10,5,1
120544,277,87,10,5,1
120320,277,87,10,5,1
120096,277,87,10,5,1
119872,256,106,21,7,1
119648,277,87,10,5,1
111135,277,87,10,5,1
110239,279,106,21,7,1
119424,537,43,10,5,1
119200,537,43,10,5,1
118976,537,43,10,5,1
118752,537,43,10,5,1
107775,537,43,10,5,1
118528,235,99,21,7,1
118304,235,99,21,7,1
118080,269,99,21,7,1
117856,269,99,21,7,1
117632,269,99,21,7,1
117408,269,99,21,7,1
117184,269,99,21,7,1
116960,269,99,21,7,1
116736,269,99,21,7,1
110017,398,99,21,7,1
107103,269,99,21,7,1
102399,537,43,10,5,1
116064,379,115,21,7,1
115840,379,115,21,7,1
115616,379,115,21,7,1
115392,379,115,21,7,1
114944,382,120,10,5,1
114720,382,120,10,5,1
114496,379,115,21,7,1
114272,379,115,21,7,1
114048,379,115,21,7,1
113824,379,115,21,7,1
102624,382,120,10,5,1
102177,379,115,21,7,1
113376,484,115,21,7,1
112928,484,115,21,7,1
112480,484,115,21,7,1
112256,379,115,21,7,1
112032,484,115,21,7,1
111808,484,115,21,7,1
111584,311,99,21,7,1
111360,552,99,21,7,1
111136,552,99,21,7,1
110912,311,99,21,7,1
110688,311,99,21,7,1
110464,311,99,21,7,1
110240,484,115,21,7,1
110016,552,99,21,7,1
109792,379,115,21,7,1
109568,311,99,21,7,1
109120,537,43,10,5,1
108896,379,115,21,7,1
108672,311,99,21,7,1
91201,552,99,21,7,1
100385,311,99,21,7,1
100383,484,115,21,7,1
99263,379,115,21,7,1
96575,537,43,10,5,1
108448,565,106,21,7,1
108000,492,59,18,5,1
107776,379,115,21,7,1
107552,492,59,18,5,1
107104,565,106,21,7,1
106880,273,115,21,7,1
106656,492,59,18,5,1
106432,273,115,21,7,1
106208,379,115,21,7,1
105984,273,115,21,7,1
105760,492,59,18,5,1
105312,565,106,21,7,1
105088,273,115,21,7,1
104864,492,59,18,5,1
104640,273,115,21,7,1
104416,492,59,18,5,1
104192,565,106,21,7,1
103968,497,120,10,5,1
103744,108,43,10,5,1
103072,552,99,21,7,1
102848,492,59,18,5,1
83585,273,115,21,7,1
80449,379,115,21,7,1
57824,382,120,10,5,1
74849,273,115,21,7,1
95231,497,120,10,5,1
94111,273,115,21,7,1
91647,565,106,21,7,1
91199,492,59,18,5,1
89183,552,99,21,7,1
704,108,43,10,5,1
84703,537,43,10,5,1
4288,379,115,21,7,1
102176,213,87,10,5,1
101952,213,87,10,5,1
101504,213,87,10,5,1
101280,382,120,10,5,1
101056,382,120,10,5,1
100832,277,87,10,5,1
100384,382,120,10,5,1
100160,382,120,10,5,1
99936,382,120,10,5,1
99712,277,87,10,5,1
99264,497,120,10,5,1
99040,303,59,18,5,1
98816,213,87,10,5,1
98592,497,120,10,5,1
97920,565,106,21,7,1
97696,382,120,10,5,1
97472,565,106,21,7,1
97248,303,59,18,5,1
97024,565,106,21,7,1
96800,277,87,10,5,1
96576,382,120,10,5,1
96352,442,109,10,5,1
96128,213,87,10,5,1
95904,442,109,10,5,1
95680,382,120,10,5,1
95456,303,59,18,5,1
95232,303,59,18,5,1
95008,277,87,10,5,1
94784,382,120,10,5,1
94560,565,106,21,7,1
94336,565,106,21,7,1
94112,484,115,21,7,1
93888,442,109,10,5,1
93664,213,87,10,5,1
93440,269,99,21,7,1
93216,277,87,10,5,1
92992,213,87,10,5,1
92768,382,120,10,5,1
92544,565,106,21,7,1
92320,565,106,21,7,1
92096,552,99,21,7,1
91872,303,59,18,5,1
91648,565,106,21,7,1
91424,442,109,10,5,1
91200,277,87,10,5,1
90976,497,120,10,5,1
90752,213,87,10,5,1
90528,277,87,10,5,1
90304,379,115,21,7,1
90080,213,87,10,5,1
89856,303,59,18,5,1
89632,213,87,10,5,1
89408,213,87,10,5,1
89184,484,115,21,7,1
88960,379,115,21,7,1
88736,382,120,10,5,1
88512,382,120,10,5,1
88288,442,109,10,5,1
88064,303,59,18,5,1
87840,565,106,21,7,1
87616,269,99,21,7,1
87392,382,120,10,5,1
87168,497,120,10,5,1
86944,442,109,10,5,1
86720,565,106,21,7,1
86272,277,87,10,5,1
86048,497,120,10,5,1
85824,484,115,21,7,1
85600,565,106,21,7,1
85376,277,87,10,5,1
84480,492,59,18,5,1
84256,379,115,21,7,1
68353,484,115,21,7,1
705,269,99,21,7,1
26689,484,115,21,7,1
29825,379,115,21,7,1
60513,379,115,21,7,1
19297,235,99,21,7,1
14369,379,115,21,7,1
13473,379,115,21,7,1
8545,565,106,21,7,1
5633,311,99,21,7,1
3841,552,99,21,7,1
257,303,59,18,5,1
481,497,120,10,5,1
63873,552,99,21,7,1
82463,303,59,18,5,1
81343,382,120,10,5,1
76191,213,87,10,5,1
79775,442,109,10,5,1
78879,213,87,10,5,1
73055,379,115,21,7,1
75967,492,59,18,5,1
51775,379,115,21,7,1
32735,537,43,10,5,1
36767,277,87,10,5,1
39679,277,87,10,5,1
51999,497,120,10,5,1
40351,565,106,21,7,1
41247,492,59,18,5,1
53567,492,59,18,5,1
43711,565,106,21,7,1
46847,537,43,10,5,1
47967,565,106,21,7,1
47519,565,106,21,7,1
61855,379,115,21,7,1
51103,497,120,10,5,1
50207,497,120,10,5,1
49983,382,120,10,5,1
54239,213,87,10,5,1
53791,269,99,21,7,1
59391,303,59,18,5,1
54463,382,120,10,5,1
55583,277,87,10,5,1
59167,382,120,10,5,1
57151,213,87,10,5,1
54911,565,106,21,7,1
56703,565,106,21,7,1
57375,277,87,10,5,1
58271,277,87,10,5,1
59615,303,59,18,5,1
60287,213,87,10,5,1
59839,442,109,10,5,1
84032,269,99,21,7,1
83584,552,99,21,7,1
83360,565,106,21,7,1
83136,269,99,21,7,1
82688,277,87,10,5,1
82464,311,99,21,7,1
82240,565,106,21,7,1
81792,552,99,21,7,1
81344,269,99,21,7,1
81120,537,43,10,5,1
80896,379,115,21,7,1
80672,213,87,10,5,1
80448,303,59,18,5,1
80000,565,106,21,7,1
79776,537,43,10,5,1
79552,497,120,10,5,1
79328,311,99,21,7,1
79104,277,87,10,5,1
78656,565,106,21,7,1
78432,565,106,21,7,1
78208,382,120,10,5,1
77984,303,59,18,5,1
77760,565,106,21,7,1
77536,497,120,10,5,1
77312,552,99,21,7,1
77088,379,115,21,7,1
76864,442,109,10,5,1
76640,303,59,18,5,1
76416,303,59,18,5,1
76192,484,115,21,7,1
75968,379,115,21,7,1
75744,379,115,21,7,1
75520,213,87,10,5,1
75296,484,115,21,7,1
75072,269,99,21,7,1
74848,311,99,21,7,1
74624,497,120,10,5,1
74400,484,115,21,7,1
73952,269,99,21,7,1
73504,537,43,10,5,1
73280,303,59,18,5,1
73056,379,115,21,7,1
72832,442,109,10,5,1
72608,213,87,10,5,1
72384,379,115,21,7,1
72160,311,99,21,7,1
71936,442,109,10,5,1
71712,277,87,10,5,1
71488,497,120,10,5,1
71264,303,59,18,5,1
71040,492,59,18,5,1
70816,382,120,10,5,1
70592,269,99,21,7,1
70368,484,115,21,7,1
70144,552,99,21,7,1
69696,379,115,21,7,1
69472,379,115,21,7,1
69248,497,120,10,5,1
69024,273,115,21,7,1
68800,256,106,21,7,1
68576,537,43,10,5,1
68128,497,120,10,5,1
67904,303,59,18,5,1
67680,303,59,18,5,1
67456,382,120,10,5,1
67232,382,120,10,5,1
67008,379,115,21,7,1
66784,492,59,18,5,1
66560,552,99,21,7,1
66336,303,59,18,5,1
66112,382,120,10,5,1
65888,303,59,18,5,1
65664,311,99,21,7,1
65440,303,59,18,5,1
65216,484,115,21,7,1
64992,379,115,21,7,1
64768,484,115,21,7,1
64544,565,106,21,7,1
64096,269,99,21,7,1
63872,273,115,21,7,1
63648,213,87,10,5,1
63424,565,106,21,7,1
63200,213,87,10,5,1
62976,565,106,21,7,1
62752,497,120,10,5,1
62528,382,120,10,5,1
62304,273,115,21,7,1
62080,379,115,21,7,1
61856,213,87,10,5,1
61632,442,109,10,5,1
61408,303,59,18,5,1
61184,379,115,21,7,1
60960,303,59,18,5,1
60736,379,115,21,7,1
60512,303,59,18,5,1
60288,382,120,10,5,1
59840,484,115,21,7,1
59616,273,115,21,7,1
58496,492,59,18,5,1
58048,379,115,21,7,1
57600,303,59,18,5,1
57152,565,106,21,7,1
56704,273,115,21,7,1
56480,484,115,21,7,1
56032,311,99,21,7,1
55808,303,59,18,5,1
55360,382,120,10,5,1
55136,382,120,10,5,1
54688,552,99,21,7,1
54464,552,99,21,7,1
54240,552,99,21,7,1
54016,269,99,21,7,1
53344,311,99,21,7,1
53120,379,115,21,7,1
52896,277,87,10,5,1
52672,213,87,10,5,1
52448,382,120,10,5,1
52000,565,106,21,7,1
51776,382,120,10,5,1
51552,382,120,10,5,1
51328,269,99,21,7,1
51104,537,43,10,5,1
50880,311,99,21,7,1
50432,303,59,18,5,1
50208,565,106,21,7,1
49536,213,87,10,5,1
49312,379,115,21,7,1
49088,303,59,18,5,1
48640,303,59,18,5,1
48416,492,59,18,5,1
48192,382,120,10,5,1
47968,492,59,18,5,1
47744,311,99,21,7,1
47520,552,99,21,7,1
47296,379,115,21,7,1
47072,382,120,10,5,1
46848,379,115,21,7,1
46624,273,115,21,7,1
46400,273,115,21,7,1
46176,311,99,21,7,1
45952,484,115,21,7,1
